Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,6,Friday,10,6,22,2730,56
2022,5,6,Friday,10,6,24,2730,54
2022,5,6,Friday,10,6,24,2730,58
2022,5,6,Friday,10,6,25,2730,116
2022,5,6,Friday,10,6,26,2730,55
2022,5,6,Friday,10,6,26,2730,57
2022,5,6,Friday,10,6,28,2730,55
2022,5,6,Friday,10,6,28,2730,60
2022,5,6,Friday,10,6,28,2730,59
2022,5,6,Friday,10,6,29,2730,56
2022,5,6,Friday,10,6,31,2730,54
2022,5,6,Friday,10,6,33,2730,57
2022,5,6,Friday,10,6,35,2730,100
2022,5,6,Friday,10,6,37,2730,153
2022,5,6,Friday,10,6,39,2730,52
2022,5,6,Friday,10,6,41,2730,55
2022,5,6,Friday,10,6,42,2730,50
2022,5,6,Friday,10,6,44,2730,62
2022,5,6,Friday,10,6,45,2730,56
2022,5,6,Friday,10,6,46,2730,63
2022,5,6,Friday,10,6,48,2730,61
2022,5,6,Friday,10,6,49,2730,57
2022,5,6,Friday,10,6,50,2730,57
2022,5,6,Friday,10,6,51,2730,53
2022,5,6,Friday,10,6,53,2730,66
2022,5,6,Friday,10,6,55,2730,56
2022,5,6,Friday,10,6,57,2730,52
2022,5,6,Friday,10,6,57,2730,61
2022,5,6,Friday,10,6,59,2730,59
2022,5,6,Friday,10,6,59,2730,60
2022,5,6,Friday,10,6,59,2730,60
2022,5,6,Friday,10,7,0,2730,57
2022,5,6,Friday,10,7,1,2730,56
2022,5,6,Friday,10,7,3,2730,58
2022,5,6,Friday,10,7,3,2730,51
2022,5,6,Friday,10,7,4,2730,53
2022,5,6,Friday,10,7,5,2730,57
2022,5,6,Friday,10,7,7,2730,56
2022,5,6,Friday,10,7,8,2730,59
2022,5,6,Friday,10,7,10,2730,57
2022,5,6,Friday,10,7,11,2730,52
2022,5,6,Friday,10,7,12,2730,55
2022,5,6,Friday,10,7,13,2730,49
2022,5,6,Friday,10,7,15,2730,58
2022,5,6,Friday,10,7,17,2730,54
2022,5,6,Friday,10,7,19,2730,57
2022,5,6,Friday,10,7,19,2730,50
2022,5,6,Friday,10,7,20,2730,55
2022,5,6,Friday,10,7,21,2730,55
2022,5,6,Friday,10,7,22,2730,59
2022,5,6,Friday,10,7,23,2730,59
2022,5,6,Friday,10,7,25,2730,78
2022,5,6,Friday,10,7,27,2730,62
2022,5,6,Friday,10,7,28,2730,56
2022,5,6,Friday,10,7,29,2730,56
2022,5,6,Friday,10,7,31,2730,64
2022,5,6,Friday,10,7,33,2730,57
2022,5,6,Friday,10,7,34,2730,58
2022,5,6,Friday,10,7,36,2730,63
2022,5,6,Friday,10,7,38,2730,59
2022,5,6,Friday,10,7,40,2730,60
2022,5,6,Friday,10,7,41,2730,50
2022,5,6,Friday,10,7,41,2730,52
2022,5,6,Friday,10,7,42,2730,55
2022,5,6,Friday,10,7,42,2730,50
2022,5,6,Friday,10,7,43,2730,61
2022,5,6,Friday,10,7,43,2730,61
2022,5,6,Friday,10,7,45,2730,55
2022,5,6,Friday,10,7,46,2730,66
2022,5,6,Friday,10,7,47,2730,54
2022,5,6,Friday,10,7,48,2730,58
2022,5,6,Friday,10,7,50,2730,56
2022,5,6,Friday,10,7,50,2730,58
2022,5,6,Friday,10,7,51,2730,57
2022,5,6,Friday,10,7,51,2730,52
2022,5,6,Friday,10,7,52,2730,54
2022,5,6,Friday,10,7,52,2730,56
2022,5,6,Friday,10,7,54,2730,57
2022,5,6,Friday,10,7,55,2730,56
2022,5,6,Friday,10,7,58,2730,53
2022,5,6,Friday,10,7,59,2730,56
2022,5,6,Friday,10,8,1,2730,58
2022,5,6,Friday,10,8,1,2730,54
2022,5,6,Friday,10,8,3,2730,56
2022,5,6,Friday,10,8,4,2730,54
2022,5,6,Friday,10,8,4,2730,58
2022,5,6,Friday,10,8,6,2730,56
2022,5,6,Friday,10,8,6,2730,50
2022,5,6,Friday,10,8,6,2730,55
2022,5,6,Friday,10,8,8,2730,59
2022,5,6,Friday,10,8,9,2730,61
2022,5,6,Friday,10,8,11,2730,55
2022,5,6,Friday,10,8,11,2730,58
2022,5,6,Friday,10,8,13,2730,56
2022,5,6,Friday,10,8,14,2730,56
2022,5,6,Friday,10,8,16,2730,56
2022,5,6,Friday,10,8,18,2730,59
2022,5,6,Friday,10,8,19,2730,61
2022,5,6,Friday,10,8,21,2730,53
2022,5,6,Friday,10,8,22,2730,56
2022,5,6,Friday,10,8,23,2730,55
2022,5,6,Friday,10,8,24,2730,57
2022,5,6,Friday,10,8,26,2730,59
2022,5,6,Friday,10,8,27,2730,60
2022,5,6,Friday,10,8,29,2730,55
2022,5,6,Friday,10,8,30,2730,49
2022,5,6,Friday,10,8,30,2730,56
2022,5,6,Friday,10,8,32,2730,60
2022,5,6,Friday,10,8,35,2730,59
2022,5,6,Friday,10,8,36,2730,49
2022,5,6,Friday,10,8,36,2730,54
2022,5,6,Friday,10,8,38,2730,210
2022,5,6,Friday,10,8,38,2730,61
2022,5,6,Friday,10,8,38,2730,55
2022,5,6,Friday,10,8,38,2730,57
2022,5,6,Friday,10,8,38,2730,57
2022,5,6,Friday,10,8,39,2730,58
2022,5,6,Friday,10,8,39,2730,51
2022,5,6,Friday,10,8,39,2730,57
2022,5,6,Friday,10,8,40,2730,55
2022,5,6,Friday,10,8,42,2730,54
2022,5,6,Friday,10,8,43,2730,55
2022,5,6,Friday,10,8,45,2730,54
2022,5,6,Friday,10,8,45,2730,56
2022,5,6,Friday,10,8,47,2730,50
2022,5,6,Friday,10,8,49,2730,57
2022,5,6,Friday,10,8,50,2730,56
2022,5,6,Friday,10,8,51,2730,57
2022,5,6,Friday,10,8,53,2730,55
2022,5,6,Friday,10,8,54,2730,53
2022,5,6,Friday,10,8,56,2730,63
2022,5,6,Friday,10,8,58,2730,57
2022,5,6,Friday,10,8,58,2730,54
2022,5,6,Friday,10,9,0,2730,58
2022,5,6,Friday,10,9,0,2730,50
2022,5,6,Friday,10,9,2,2730,55
2022,5,6,Friday,10,9,2,2730,57
2022,5,6,Friday,10,9,5,2730,57
2022,5,6,Friday,10,9,6,2730,56
2022,5,6,Friday,10,9,8,2730,58
2022,5,6,Friday,10,9,9,2730,168
2022,5,6,Friday,10,9,9,2730,56
2022,5,6,Friday,10,9,9,2730,57
2022,5,6,Friday,10,9,9,2730,53
2022,5,6,Friday,10,9,10,2730,76
2022,5,6,Friday,10,9,11,2730,55
2022,5,6,Friday,10,9,13,2730,58
2022,5,6,Friday,10,9,15,2730,57
2022,5,6,Friday,10,9,17,2730,58
2022,5,6,Friday,10,9,18,2730,49
2022,5,6,Friday,10,9,20,2730,58
2022,5,6,Friday,10,9,21,2730,58
